Time,Year,Month,Date,Hour,Day,AceticAcidDerivatives,PropionicAcidDerivatives,SalicylicAcidDerivatives,PyrazolonesAndAnilides,AnxiolyticDrugs,HypnoticsSndSedativesDrugs,ObstructiveAirwayDrugs,Antihistamines
08-04-2015 04:00,2015,4,8,4,Tuesday,0,0,0,0,0,0,0,0
08-04-2015 05:00,2015,4,8,5,Tuesday,0,0,0,0,0,0,0,0
08-04-2015 06:00,2015,4,8,6,Tuesday,0,0,0,0,0,0,0,0
08-04-2015 07:00,2015,4,8,7,Tuesday,0,0,0,0,0,0,0,0
08-04-2015 08:00,2015,4,8,8,Tuesday,0.34,0,0,1,0,1,0,0
08-04-2015 09:00,2015,4,8,9,Tuesday,0,1,2,0,0,0,0,0
08-04-2015 10:00,2015,4,8,10,Tuesday,1,0,0,0,0,0,0,1
08-04-2015 11:00,2015,4,8,11,Tuesday,0,0,0,1,1,0,0,1
08-04-2015 12:00,2015,4,8,12,Tuesday,1,0,0,0,1,0,0,0
08-04-2015 13:00,2015,4,8,13,Tuesday,2,0,0,1,0,0,0,0
08-04-2015 14:00,2015,4,8,14,Tuesday,0,0,0,3,0,0,0,0
08-04-2015 15:00,2015,4,8,15,Tuesday,0,0,0,1,0,0,0,0
08-04-2015 16:00,2015,4,8,16,Tuesday,0,0,0,1,1,0,0,0
08-04-2015 17:00,2015,4,8,17,Tuesday,0,0,1,3,2,0,0,0
08-04-2015 18:00,2015,4,8,18,Tuesday,1,0,0,2,0,0,0,0
08-04-2015 19:00,2015,4,8,19,Tuesday,0,1,0,2,0,0,0,0
08-04-2015 20:00,2015,4,8,20,Tuesday,0,0,0,4,0,0,0,1
08-04-2015 21:00,2015,4,8,21,Tuesday,1,0.33,0,4,0,0,0,1
08-04-2015 22:00,2015,4,8,22,Tuesday,0,0,0,0,0,0,0,0
08-04-2015 23:00,2015,4,8,23,Tuesday,0,0,0,0,0,0,0,0
08-05-2015 00:00,2015,5,8,0,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 01:00,2015,5,8,1,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 02:00,2015,5,8,2,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 03:00,2015,5,8,3,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 04:00,2015,5,8,4,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 05:00,2015,5,8,5,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 06:00,2015,5,8,6,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 07:00,2015,5,8,7,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 08:00,2015,5,8,8,Wednesday,1,0,0,2,0,0,0,0
08-05-2015 09:00,2015,5,8,9,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 10:00,2015,5,8,10,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 11:00,2015,5,8,11,Wednesday,2,0,3,0,0,0,0,0
08-05-2015 12:00,2015,5,8,12,Wednesday,0,1,0,0,0,0,0,1
08-05-2015 13:00,2015,5,8,13,Wednesday,0,0,0,10,0,0,0,0
08-05-2015 14:00,2015,5,8,14,Wednesday,1,1,0,1,1,0,0,0
08-05-2015 15:00,2015,5,8,15,Wednesday,0,0,0,1,0.5,0,0,0
08-05-2015 16:00,2015,5,8,16,Wednesday,0,0,0,0.2,0,0,0,0
08-05-2015 17:00,2015,5,8,17,Wednesday,0,0,0,0,1,0,0,0
08-05-2015 18:00,2015,5,8,18,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 19:00,2015,5,8,19,Wednesday,0,1,0.2,2,1,0,0,0
08-05-2015 20:00,2015,5,8,20,Wednesday,1,0.33,1,1,0,0,0,0
08-05-2015 21:00,2015,5,8,21,Wednesday,0,0,0,5,0,0,0,0
08-05-2015 22:00,2015,5,8,22,Wednesday,0,0,0,0,0,0,0,0
08-05-2015 23:00,2015,5,8,23,Wednesday,0,0,0,0,0,0,0,0
08-06-2015 00:00,2015,6,8,0,Thursday,0,0,0,0,0,0,0,0
08-06-2015 01:00,2015,6,8,1,Thursday,0,0,0,0,0,0,0,0
08-06-2015 02:00,2015,6,8,2,Thursday,0,0,0,0,0,0,0,0
08-06-2015 03:00,2015,6,8,3,Thursday,0,0,0,0,0,0,0,0
08-06-2015 04:00,2015,6,8,4,Thursday,0,0,0,0,0,0,0,0
08-06-2015 05:00,2015,6,8,5,Thursday,0,0,0,0,0,0,0,0
08-06-2015 06:00,2015,6,8,6,Thursday,0,0,0,0,0,0,0,0
08-06-2015 07:00,2015,6,8,7,Thursday,0,0,0,0,0,0,0,0
08-06-2015 08:00,2015,6,8,8,Thursday,0,0,1,1,1,0,0,0
08-06-2015 09:00,2015,6,8,9,Thursday,1,0.34,2,2,0,0,0,0
08-06-2015 10:00,2015,6,8,10,Thursday,1,0,0,6,1,0,0,0
08-06-2015 11:00,2015,6,8,11,Thursday,0,0,1,1,0,0,0,1
08-06-2015 12:00,2015,6,8,12,Thursday,1.33,0,0,1,1,0,0,0
08-06-2015 13:00,2015,6,8,13,Thursday,0,0,0,0,0,0,0,0
08-06-2015 14:00,2015,6,8,14,Thursday,0,0,0,2,2,0,0,0
08-06-2015 15:00,2015,6,8,15,Thursday,0,0,0,3,0,0,0,0
08-06-2015 16:00,2015,6,8,16,Thursday,0,0,0,0,0,0,0,0
08-06-2015 17:00,2015,6,8,17,Thursday,1,0,1,2,0,0,0,0
08-06-2015 18:00,2015,6,8,18,Thursday,0,0,2,1,2,0,0,0
08-06-2015 19:00,2015,6,8,19,Thursday,1,1.33,1,2,2,0,2,0
08-06-2015 20:00,2015,6,8,20,Thursday,0,0,0,10,1,0,1,0
08-06-2015 21:00,2015,6,8,21,Thursday,0,0,0,4,1,0,0,1
08-06-2015 22:00,2015,6,8,22,Thursday,0,0,0,0,0,0,0,0
08-06-2015 23:00,2015,6,8,23,Thursday,0,0,0,0,0,0,0,0
08-07-2015 00:00,2015,7,8,0,Friday,0,0,0,0,0,0,0,0
08-07-2015 01:00,2015,7,8,1,Friday,0,0,0,0,0,0,0,0
08-07-2015 02:00,2015,7,8,2,Friday,0,0,0,0,0,0,0,0
08-07-2015 03:00,2015,7,8,3,Friday,0,0,0,0,0,0,0,0
08-07-2015 04:00,2015,7,8,4,Friday,0,0,0,0,0,0,0,0
08-07-2015 05:00,2015,7,8,5,Friday,0,0,0,0,0,0,0,0
08-07-2015 06:00,2015,7,8,6,Friday,0,0,0,0,0,0,0,0
08-07-2015 07:00,2015,7,8,7,Friday,0,0,0,0,0,0,0,0
08-07-2015 08:00,2015,7,8,8,Friday,0,0,1,0,0,0,0,0
08-07-2015 09:00,2015,7,8,9,Friday,0,0,1,0,0,0,0,0
08-07-2015 10:00,2015,7,8,10,Friday,0,0,0,4,1,0,0,2
08-07-2015 11:00,2015,7,8,11,Friday,1,1,0,1,0,0,0,0
08-07-2015 12:00,2015,7,8,12,Friday,1,1,1,5,0,0,0,0
08-07-2015 13:00,2015,7,8,13,Friday,0,0,0,3,0,0,0,0
08-07-2015 14:00,2015,7,8,14,Friday,1,0,0,1,1,0,0,1
08-07-2015 15:00,2015,7,8,15,Friday,0,0,2,3,0,0,1,1
08-07-2015 16:00,2015,7,8,16,Friday,0,0,0,0,0,0,0,0
08-07-2015 17:00,2015,7,8,17,Friday,0,0,0,0,0,0,0,0
08-07-2015 18:00,2015,7,8,18,Friday,0,0,0,1,0,0,0,0
08-07-2015 19:00,2015,7,8,19,Friday,1,0,0,1,2,0,0,0
08-07-2015 20:00,2015,7,8,20,Friday,0.33,1,1,1,4,2,0,1
08-07-2015 21:00,2015,7,8,21,Friday,0,1,0,2,1,0,0,1
08-07-2015 22:00,2015,7,8,22,Friday,0,0,0,0,0,0,0,0
08-07-2015 23:00,2015,7,8,23,Friday,0,0,0,0,0,0,0,0
08-08-2015 00:00,2015,8,8,0,Saturday,0,0,0,0,0,0,0,0
08-08-2015 01:00,2015,8,8,1,Saturday,0,0,0,0,0,0,0,0
08-08-2015 02:00,2015,8,8,2,Saturday,0,0,0,0,0,0,0,0
08-08-2015 03:00,2015,8,8,3,Saturday,0,0,0,0,0,0,0,0
08-08-2015 04:00,2015,8,8,4,Saturday,0,0,0,0,0,0,0,0
08-08-2015 05:00,2015,8,8,5,Saturday,0,0,0,0,0,0,0,0
08-08-2015 06:00,2015,8,8,6,Saturday,0,0,0,0,0,0,0,0
08-08-2015 07:00,2015,8,8,7,Saturday,0,0,0,0,0,0,0,0
08-08-2015 08:00,2015,8,8,8,Saturday,0,0,0,0,0,0,0,0.5
08-08-2015 09:00,2015,8,8,9,Saturday,1,1,1,2,3,0,0,0
08-08-2015 10:00,2015,8,8,10,Saturday,1,0,0,2,0,0,0,0
08-08-2015 11:00,2015,8,8,11,Saturday,0.33,0,0,3,0,0,0,0
08-08-2015 12:00,2015,8,8,12,Saturday,1,1,1,3,0,0,0,0
08-08-2015 13:00,2015,8,8,13,Saturday,0,0,0,0,0,0,0,0
08-08-2015 14:00,2015,8,8,14,Saturday,1,0,0,0,0,0,0,0
08-08-2015 15:00,2015,8,8,15,Saturday,0,0,1,0,0,0,0,0
08-08-2015 16:00,2015,8,8,16,Saturday,0,0,1,2,0,0,0,0
08-08-2015 17:00,2015,8,8,17,Saturday,0,0,0,5,1,0,0,0.2
08-08-2015 18:00,2015,8,8,18,Saturday,0,0,3,1,0,0,0,0
08-08-2015 19:00,2015,8,8,19,Saturday,2,3,0,3,0,0,0,0
08-08-2015 20:00,2015,8,8,20,Saturday,0,0.33,0,1,0,0,0,0
08-08-2015 21:00,2015,8,8,21,Saturday,0,0,0,0,1,0,0,0
08-08-2015 22:00,2015,8,8,22,Saturday,0,0,0,0,0,0,0,0
08-08-2015 23:00,2015,8,8,23,Saturday,0,0,0,0,0,0,0,0
08-09-2015 00:00,2015,9,8,0,Sunday,0,0,0,0,0,0,0,0
08-09-2015 01:00,2015,9,8,1,Sunday,0,0,0,0,0,0,0,0
08-09-2015 02:00,2015,9,8,2,Sunday,0,0,0,0,0,0,0,0
08-09-2015 03:00,2015,9,8,3,Sunday,0,0,0,0,0,0,0,0
08-09-2015 04:00,2015,9,8,4,Sunday,0,0,0,0,0,0,0,0
08-09-2015 05:00,2015,9,8,5,Sunday,0,0,0,0,0,0,0,0
08-09-2015 06:00,2015,9,8,6,Sunday,0,0,0,0,0,0,0,0
08-09-2015 07:00,2015,9,8,7,Sunday,0,0,0,0,0,0,0,0
08-09-2015 08:00,2015,9,8,8,Sunday,0,0,0,1,0,0,0,0
08-09-2015 09:00,2015,9,8,9,Sunday,0,1,0,5,1,0,0,0
08-09-2015 10:00,2015,9,8,10,Sunday,1,0,1,4,0,0,0,0
08-09-2015 11:00,2015,9,8,11,Sunday,0,1,0,2,0,0,0,0
08-09-2015 12:00,2015,9,8,12,Sunday,3,1.33,0,1,0,0,0,1
08-09-2015 13:00,2015,9,8,13,Sunday,0,0,0,0,0,0,0,0
08-09-2015 14:00,2015,9,8,14,Sunday,0,0,0,0,0,0,0,0
08-09-2015 15:00,2015,9,8,15,Sunday,0,0,0,2,3,0,0,1
08-09-2015 16:00,2015,9,8,16,Sunday,0,0,0,1,0,0,0,1
08-09-2015 17:00,2015,9,8,17,Sunday,1,0,0,2,0,0,2,0
08-09-2015 18:00,2015,9,8,18,Sunday,0,0.33,0,2,1,0,0,0
08-09-2015 19:00,2015,9,8,19,Sunday,0,0,1,1,0,0,0,0
08-09-2015 20:00,2015,9,8,20,Sunday,0,0,0,0,0,0,0,0
08-09-2015 21:00,2015,9,8,21,Sunday,0,0,0,0,0,0,0,0
08-09-2015 22:00,2015,9,8,22,Sunday,0,0,0,0,0,0,0,0
08-09-2015 23:00,2015,9,8,23,Sunday,0,0,0,0,0,0,0,0
08-10-2015 00:00,2015,10,8,0,Monday,0,0,0,0,0,0,0,0
08-10-2015 01:00,2015,10,8,1,Monday,0,0,0,0,0,0,0,0
08-10-2015 02:00,2015,10,8,2,Monday,0,0,0,0,0,0,0,0
08-10-2015 03:00,2015,10,8,3,Monday,0,0,0,0,0,0,0,0
08-10-2015 04:00,2015,10,8,4,Monday,0,0,0,0,0,0,0,0
08-10-2015 05:00,2015,10,8,5,Monday,0,0,0,0,0,0,0,0
08-10-2015 06:00,2015,10,8,6,Monday,0,0,0,0,0,0,0,0
08-10-2015 07:00,2015,10,8,7,Monday,0,0,0,0,0,0,0,0
08-10-2015 08:00,2015,10,8,8,Monday,0,0,0,1,1,0,0,0
08-10-2015 09:00,2015,10,8,9,Monday,0,0,0,1,1,0,0,0
08-10-2015 10:00,2015,10,8,10,Monday,1,0,2,2,2,0,0,0
08-10-2015 11:00,2015,10,8,11,Monday,0,0,0,2,3,0,0,2
08-10-2015 12:00,2015,10,8,12,Monday,0,0,0,1,0,0,0,2
08-10-2015 13:00,2015,10,8,13,Monday,0.33,0,1,1,0.5,0,0,0
08-10-2015 14:00,2015,10,8,14,Monday,0.34,0,0.2,0,0,0,0,0
08-10-2015 15:00,2015,10,8,15,Monday,0,0.34,0,1,0,0,0,0
08-10-2015 16:00,2015,10,8,16,Monday,1,0.33,0,3,0,0,0,1
08-10-2015 17:00,2015,10,8,17,Monday,0,0,0,4,0,0,0,0
08-10-2015 18:00,2015,10,8,18,Monday,1,0.34,0,1,4,0,1,0
08-10-2015 19:00,2015,10,8,19,Monday,0,4,0,5,1,0,0,0
08-10-2015 20:00,2015,10,8,20,Monday,0,0,0,0,0,0,0,0
08-10-2015 21:00,2015,10,8,21,Monday,0,0.67,1,7,0,0,0,0
08-10-2015 22:00,2015,10,8,22,Monday,0,0,0,0,0,0,0,0
08-10-2015 23:00,2015,10,8,23,Monday,0,0,0,0,0,0,0,0
08-11-2015 00:00,2015,11,8,0,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 01:00,2015,11,8,1,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 02:00,2015,11,8,2,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 03:00,2015,11,8,3,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 04:00,2015,11,8,4,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 05:00,2015,11,8,5,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 06:00,2015,11,8,6,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 07:00,2015,11,8,7,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 08:00,2015,11,8,8,Tuesday,3,0,2,0,0,0,0,0
08-11-2015 09:00,2015,11,8,9,Tuesday,0,0,0,1,0,0,0,0
08-11-2015 10:00,2015,11,8,10,Tuesday,2,1,0,0,1,0,0,0
08-11-2015 11:00,2015,11,8,11,Tuesday,0,0,1,0,2,0,0,1
08-11-2015 12:00,2015,11,8,12,Tuesday,0,1,0,5,3,0,0,1
08-11-2015 13:00,2015,11,8,13,Tuesday,1,0,1,2,2,0,0,0
08-11-2015 14:00,2015,11,8,14,Tuesday,0,1,1,3,0,0,0,0
08-11-2015 15:00,2015,11,8,15,Tuesday,1,0,0,0,0,0,0,0
08-11-2015 16:00,2015,11,8,16,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 17:00,2015,11,8,17,Tuesday,1,0,0,2,0,0,0,1
08-11-2015 18:00,2015,11,8,18,Tuesday,1,0.66,0,0.1,0,0,0,0
08-11-2015 19:00,2015,11,8,19,Tuesday,2.33,1,1,1,2,0,0,0
08-11-2015 20:00,2015,11,8,20,Tuesday,1,2,1.4,3,0,0,0,0
08-11-2015 21:00,2015,11,8,21,Tuesday,0,0,0,1,0,0,0,1
08-11-2015 22:00,2015,11,8,22,Tuesday,0,0,0,0,0,0,0,0
08-11-2015 23:00,2015,11,8,23,Tuesday,0,0,0,0,0,0,0,0
08-12-2015 00:00,2015,12,8,0,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 01:00,2015,12,8,1,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 02:00,2015,12,8,2,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 03:00,2015,12,8,3,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 04:00,2015,12,8,4,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 05:00,2015,12,8,5,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 06:00,2015,12,8,6,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 07:00,2015,12,8,7,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 08:00,2015,12,8,8,Wednesday,1,0,0,2,0,0,0,0
08-12-2015 09:00,2015,12,8,9,Wednesday,2.34,0,0,0,0,0,0,0
08-12-2015 10:00,2015,12,8,10,Wednesday,1.33,1,1,5.2,0,0,0,0
08-12-2015 11:00,2015,12,8,11,Wednesday,0,0,1,3,1,0,1,0
08-12-2015 12:00,2015,12,8,12,Wednesday,2,1,0,1,1.5,0,0,0
08-12-2015 13:00,2015,12,8,13,Wednesday,0,1,0,2,0,0,0,0
08-12-2015 14:00,2015,12,8,14,Wednesday,0,0,0,2,1,0,0,0
08-12-2015 15:00,2015,12,8,15,Wednesday,0,1,0,1,1,0,0,0
08-12-2015 16:00,2015,12,8,16,Wednesday,0,0,1,1,2,0,0,0
08-12-2015 17:00,2015,12,8,17,Wednesday,0,0,0,1,0,0,0,0
08-12-2015 18:00,2015,12,8,18,Wednesday,0,0.33,0,1,0,0,0,0
08-12-2015 19:00,2015,12,8,19,Wednesday,1,1,0,1,2,0,0,1
08-12-2015 20:00,2015,12,8,20,Wednesday,1,1.33,1,3,0,0,0,0
08-12-2015 21:00,2015,12,8,21,Wednesday,0,1.033,0,5,1,0,0,0
08-12-2015 22:00,2015,12,8,22,Wednesday,0,0,0,0,0,0,0,0
08-12-2015 23:00,2015,12,8,23,Wednesday,0,0,0,0,0,0,0,0
8/13/2015 0:00,#VALUE!,#VALUE!,#VALUE!,0,Thursday,0,0,0,0,0,0,0,0
8/13/2015 1:00,#VALUE!,#VALUE!,#VALUE!,1,Thursday,0,0,0,0,0,0,0,0
8/13/2015 2:00,#VALUE!,#VALUE!,#VALUE!,2,Thursday,0,0,0,0,0,0,0,0
8/13/2015 3:00,#VALUE!,#VALUE!,#VALUE!,3,Thursday,0,0,0,0,0,0,0,0
8/13/2015 4:00,#VALUE!,#VALUE!,#VALUE!,4,Thursday,0,0,0,0,0,0,0,0
8/13/2015 5:00,#VALUE!,#VALUE!,#VALUE!,5,Thursday,0,0,0,0,0,0,0,0
8/13/2015 6:00,#VALUE!,#VALUE!,#VALUE!,6,Thursday,0,0,0,0,0,0,0,0
8/13/2015 7:00,#VALUE!,#VALUE!,#VALUE!,7,Thursday,0,0,0,0,0,0,0,0
8/13/2015 8:00,#VALUE!,#VALUE!,#VALUE!,8,Thursday,1,0,0,1,1,0,0,1
8/13/2015 9:00,#VALUE!,#VALUE!,#VALUE!,9,Thursday,2,0,0,0,2,0,0,1
8/13/2015 10:00,#VALUE!,#VALUE!,#VALUE!,10,Thursday,0,0,0,0,0,0,3,0
8/13/2015 11:00,#VALUE!,#VALUE!,#VALUE!,11,Thursday,0,0,0,0,0,0,0,0
8/13/2015 12:00,#VALUE!,#VALUE!,#VALUE!,12,Thursday,3,1,0,4,0,0,0,0
8/13/2015 13:00,#VALUE!,#VALUE!,#VALUE!,13,Thursday,0,0,2,1,0,0,0,0
8/13/2015 14:00,#VALUE!,#VALUE!,#VALUE!,14,Thursday,0,0,2,1,0,0,0,0
8/13/2015 15:00,#VALUE!,#VALUE!,#VALUE!,15,Thursday,1,0,1,0.188,1,0,0,0
8/13/2015 16:00,#VALUE!,#VALUE!,#VALUE!,16,Thursday,0,0,0,0,0,0,0,0
8/13/2015 17:00,#VALUE!,#VALUE!,#VALUE!,17,Thursday,1,0,0,1.25,2,0,0,0
8/13/2015 18:00,#VALUE!,#VALUE!,#VALUE!,18,Thursday,0,0,0,1,0,0,0,0
8/13/2015 19:00,#VALUE!,#VALUE!,#VALUE!,19,Thursday,0,0,1,7,1,0,0,1
8/13/2015 20:00,#VALUE!,#VALUE!,#VALUE!,20,Thursday,0,0,0,2,0,0,0,0
8/13/2015 21:00,#VALUE!,#VALUE!,#VALUE!,21,Thursday,0,1,0,5,1,0,0,0
8/13/2015 22:00,#VALUE!,#VALUE!,#VALUE!,22,Thursday,0,0,0,0,1,0,0,0
8/13/2015 23:00,#VALUE!,#VALUE!,#VALUE!,23,Thursday,0,0,0,0,0,0,0,0
8/14/2015 0:00,#VALUE!,#VALUE!,#VALUE!,0,Friday,0,0,0,0,0,0,0,0
8/14/2015 1:00,#VALUE!,#VALUE!,#VALUE!,1,Friday,0,0,0,0,0,0,0,0
8/14/2015 2:00,#VALUE!,#VALUE!,#VALUE!,2,Friday,0,0,0,0,0,0,0,0
8/14/2015 3:00,#VALUE!,#VALUE!,#VALUE!,3,Friday,0,0,0,0,0,0,0,0
8/14/2015 4:00,#VALUE!,#VALUE!,#VALUE!,4,Friday,0,0,0,0,0,0,0,0
8/14/2015 5:00,#VALUE!,#VALUE!,#VALUE!,5,Friday,0,0,0,0,0,0,0,0
8/14/2015 6:00,#VALUE!,#VALUE!,#VALUE!,6,Friday,0,0,0,0,0,0,0,0
8/14/2015 7:00,#VALUE!,#VALUE!,#VALUE!,7,Friday,0,0,0,0,0,0,0,0
8/14/2015 8:00,#VALUE!,#VALUE!,#VALUE!,8,Friday,1,0,0,0,1,0,0,0
8/14/2015 9:00,#VALUE!,#VALUE!,#VALUE!,9,Friday,1,0,1,2.7,0,0,1,1
8/14/2015 10:00,#VALUE!,#VALUE!,#VALUE!,10,Friday,0,0,0,0,1,0,0,0
8/14/2015 11:00,#VALUE!,#VALUE!,#VALUE!,11,Friday,0,0,0,1,1,0,0,0
8/14/2015 12:00,#VALUE!,#VALUE!,#VALUE!,12,Friday,0,1,0,0,0,0,0,0
8/14/2015 13:00,#VALUE!,#VALUE!,#VALUE!,13,Friday,0,0,1,9,1,0,0,0
8/14/2015 14:00,#VALUE!,#VALUE!,#VALUE!,14,Friday,0,0,0,0,0,0,0,0
8/14/2015 15:00,#VALUE!,#VALUE!,#VALUE!,15,Friday,0,0.33,0,1,0,0,0,0
8/14/2015 16:00,#VALUE!,#VALUE!,#VALUE!,16,Friday,0,0,1,0,1,0,0,0
8/14/2015 17:00,#VALUE!,#VALUE!,#VALUE!,17,Friday,0,0,0,0,0,0,0,2
8/14/2015 18:00,#VALUE!,#VALUE!,#VALUE!,18,Friday,0,2.33,0,0,0,0,0,1
8/14/2015 19:00,#VALUE!,#VALUE!,#VALUE!,19,Friday,0,0,0,2,0,0,0,0
8/14/2015 20:00,#VALUE!,#VALUE!,#VALUE!,20,Friday,1,1,1,0,0,0,0,0
8/14/2015 21:00,#VALUE!,#VALUE!,#VALUE!,21,Friday,0,0,0,1,0,0,0,0
8/14/2015 22:00,#VALUE!,#VALUE!,#VALUE!,22,Friday,0,0,0,0,0,0,0,0
8/14/2015 23:00,#VALUE!,#VALUE!,#VALUE!,23,Friday,0,0,0,0,0,0,0,0
8/15/2015 0:00,#VALUE!,#VALUE!,#VALUE!,0,Saturday,0,0,0,0,0,0,0,0
8/15/2015 1:00,#VALUE!,#VALUE!,#VALUE!,1,Saturday,0,0,0,0,0,0,0,0
8/15/2015 2:00,#VALUE!,#VALUE!,#VALUE!,2,Saturday,0,0,0,0,0,0,0,0
8/15/2015 3:00,#VALUE!,#VALUE!,#VALUE!,3,Saturday,0,0,0,0,0,0,0,0
8/15/2015 4:00,#VALUE!,#VALUE!,#VALUE!,4,Saturday,0,0,0,0,0,0,0,0
8/15/2015 5:00,#VALUE!,#VALUE!,#VALUE!,5,Saturday,0,0,0,0,0,0,0,0
8/15/2015 6:00,#VALUE!,#VALUE!,#VALUE!,6,Saturday,0,0,0,0,0,0,0,0
8/15/2015 7:00,#VALUE!,#VALUE!,#VALUE!,7,Saturday,0,0,0,0,0,0,0,0
8/15/2015 8:00,#VALUE!,#VALUE!,#VALUE!,8,Saturday,1,0,3,2,1,0,0,0
8/15/2015 9:00,#VALUE!,#VALUE!,#VALUE!,9,Saturday,0,1,2,1,3,0,0,0
8/15/2015 10:00,#VALUE!,#VALUE!,#VALUE!,10,Saturday,1,0,0,2,6,0,0,0
8/15/2015 11:00,#VALUE!,#VALUE!,#VALUE!,11,Saturday,0,1,0,11,1,0,0,0
8/15/2015 12:00,#VALUE!,#VALUE!,#VALUE!,12,Saturday,0,0,0,2,0,0,0,0
8/15/2015 13:00,#VALUE!,#VALUE!,#VALUE!,13,Saturday,0,1,0,1,2,0,0,0
8/15/2015 14:00,#VALUE!,#VALUE!,#VALUE!,14,Saturday,1,0,0,1,0,0,0,0
8/15/2015 15:00,#VALUE!,#VALUE!,#VALUE!,15,Saturday,0,0,1,0,1,0,0,0
8/15/2015 16:00,#VALUE!,#VALUE!,#VALUE!,16,Saturday,0,0,0,5,0,0,0,0
8/15/2015 17:00,#VALUE!,#VALUE!,#VALUE!,17,Saturday,0.34,0,0,1,0,0,0,0
8/15/2015 18:00,#VALUE!,#VALUE!,#VALUE!,18,Saturday,0,1.34,0,2,0,1,0,1
8/15/2015 19:00,#VALUE!,#VALUE!,#VALUE!,19,Saturday,0,1,0,4,0,0,0,0
8/15/2015 20:00,#VALUE!,#VALUE!,#VALUE!,20,Saturday,0,1,0,3,0,0,1,0
8/15/2015 21:00,#VALUE!,#VALUE!,#VALUE!,21,Saturday,0,0,0,0,0,0,0,0
8/15/2015 22:00,#VALUE!,#VALUE!,#VALUE!,22,Saturday,0,0,0,0,0,0,0,0
8/15/2015 23:00,#VALUE!,#VALUE!,#VALUE!,23,Saturday,0,0,0,0,0,0,0,0
8/16/2015 0:00,#VALUE!,#VALUE!,#VALUE!,0,Sunday,0,0,0,0,0,0,0,0
8/16/2015 1:00,#VALUE!,#VALUE!,#VALUE!,1,Sunday,0,0,0,0,0,0,0,0
8/16/2015 2:00,#VALUE!,#VALUE!,#VALUE!,2,Sunday,0,0,0,0,0,0,0,0
8/16/2015 3:00,#VALUE!,#VALUE!,#VALUE!,3,Sunday,0,0,0,0,0,0,0,0
8/16/2015 4:00,#VALUE!,#VALUE!,#VALUE!,4,Sunday,0,0,0,0,0,0,0,0
8/16/2015 5:00,#VALUE!,#VALUE!,#VALUE!,5,Sunday,0,0,0,0,0,0,0,0
8/16/2015 6:00,#VALUE!,#VALUE!,#VALUE!,6,Sunday,0,0,0,0,0,0,0,0
8/16/2015 7:00,#VALUE!,#VALUE!,#VALUE!,7,Sunday,0,0,0,0,0,0,0,0
8/16/2015 8:00,#VALUE!,#VALUE!,#VALUE!,8,Sunday,0,0,0,1,0,0,0,0
8/16/2015 9:00,#VALUE!,#VALUE!,#VALUE!,9,Sunday,0,1,0,3,0,0,0,0
8/16/2015 10:00,#VALUE!,#VALUE!,#VALUE!,10,Sunday,0,0,0,4,0,0,0,1
8/16/2015 11:00,#VALUE!,#VALUE!,#VALUE!,11,Sunday,0,1,0,2,0,0,0,0
8/16/2015 12:00,#VALUE!,#VALUE!,#VALUE!,12,Sunday,0,1.34,0,3,1,0,0,0
8/16/2015 13:00,#VALUE!,#VALUE!,#VALUE!,13,Sunday,0,0,0,1,0,0,0,0
8/16/2015 14:00,#VALUE!,#VALUE!,#VALUE!,14,Sunday,0,0,0,0,1,1,0,0
8/16/2015 15:00,#VALUE!,#VALUE!,#VALUE!,15,Sunday,2,1.33,1,2,1,0,0,0
8/16/2015 16:00,#VALUE!,#VALUE!,#VALUE!,16,Sunday,0,0,0,0,0,0,0,0
8/16/2015 17:00,#VALUE!,#VALUE!,#VALUE!,17,Sunday,0,0,0,1.25,0,1,0,0
8/16/2015 18:00,#VALUE!,#VALUE!,#VALUE!,18,Sunday,0,0,1,0,1,0,0,1
8/16/2015 19:00,#VALUE!,#VALUE!,#VALUE!,19,Sunday,0,0,0,2,0,0,0,0
